star.name,num.exoplanets,exoplanet.name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,mass.10.24.kg,radius_multiplier,radius_wrt,radius.km,orbital_radius,orbital_period,eccentricity,detection_method,J2000.hr,J2K.m,J2K.s,Equatorial.Angle.sign,EA.degree,EA.m,EA.s,Error,sign,declination.radians,right.ascension.radians,x.pos,y.pos,z.pos
Kepler-1804,1,Kepler-1804 b,1417,14.679,Super Earth,2021,3.18,Earth,18.991596,1.596,Earth,10168.116,0.1017,0.033675566,0,Transit,20,5,22.28,+,44,40,19.8,0.001,1,0.943917692709833,5.25942461895519,432.376015294544,-709.937469207285,1147.57517017996
Kepler-1805,1,Kepler-1805 b,723,15.536,Super Earth,2021,3,Earth,17.9166,1.545,Earth,9843.195,0.0699,0.024093088,0,Transit,19,0,20.76,+,40,53,56.4,0.001,1,0.933489350429167,4.97569807798681,111.973519201208,-415.381424090987,581.075901683971
Kepler-1806,1,Kepler-1806 b,3190,16.173,Neptune-like,2021,6.15,Earth,36.72903,0.21,Jupiter,14681.31,0.0813,0.024640657,0,Transit,19,10,8.39,+,49,48,5.9,0.001,1,1.06507990382432,5.01843173750137,465.593488255258,-1473.53835105556,2790.70016871443
Kepler-1807,1,Kepler-1807 b,4238,14.127,Neptune-like,2021,7.77,Earth,46.403994,0.241,Jupiter,16848.551,0.0988,0.029842572,0,Transit,19,26,11.85,+,44,31,38.2,0.001,1,0.905985870299823,5.08849652588164,960.300327844791,-2431.71700286346,3335.44895004045
Kepler-1808,1,Kepler-1808 b,3334,15.424,Neptune-like,2021,9.4,Earth,56.13868,0.27,Jupiter,18875.97,0.1467,0.06379192,0,Transit,19,9,10.19,+,39,22,59.6,0.001,1,0.781005751446596,5.01419931406529,703.834477120473,-2260.80041176769,2347.11621505361
Kepler-1809,1,Kepler-1809 b,1336,14.271,Super Earth,2021,2.9,Earth,17.31938,1.513,Earth,9639.323,0.0435,0.010403832,0,Transit,19,21,3.67,+,40,32,55.1,0.001,1,0.841765026031648,5.06608504384499,308.257676394314,-834.882738309387,996.415585093388
Kepler-181,2,Kepler-181 c,1987,14.854,Super Earth,2014,4.62,Earth,27.591564,1.99,Earth,12678.29,0.049,0.011772759,0,Transit,19,44,36.32,+,50,5,44.9,0.001,1,0.897746461789367,5.1688158508379,545.924126563693,-1111.84729331011,1553.68318662289
Kepler-181,2,Kepler-181 b,1987,14.854,Super Earth,2014,2.15,Earth,12.84023,1.27,Earth,8091.17,0.04,0.008487337,0,Transit,19,44,36.32,+,50,5,44.9,0.001,1,0.897746461789367,5.1688158508379,545.924126563693,-1111.84729331011,1553.68318662289
Kepler-1810,1,Kepler-1810 b,3294,15.4,Neptune-like,2021,14.6,Earth,87.19412,0.35,Jupiter,24468.85,0.4137,0.2767967,0,Transit,19,27,15.12,+,38,5,17.3,0.001,1,0.686299822910254,5.09309765012221,946.865724914819,-2365.77632055889,2087.33890397903
Kepler-1811,1,Kepler-1811 b,4536,15.327,Neptune-like,2021,14.1,Earth,84.20802,0.343,Jupiter,23979.473,0.3462,0.2091718,0,Transit,19,19,55.03,+,40,8,34,0.001,1,0.735510835611277,5.06109340218429,1149.20474305267,-3160.96833250538,3043.5018743946
Kepler-1812,1,Kepler-1812 b,4597,15.631,Neptune-like,2021,6.01,Earth,35.892922,0.207,Jupiter,14471.577,0.0765,0.019712524,0,Transit,19,52,20.28,+,40,16,59.7,0.001,1,0.772286377391841,5.20255597416104,1550.21386982408,-2905.18387132507,3207.67090450341
Kepler-1813,1,Kepler-1813 b,,15.639,Super Earth,2021,2.58,Earth,15.408276,1.413,Earth,9002.223,0.0364,0.007665982,0,Transit,19,28,57.58,+,48,30,41.6,0.049,1,0.971682972226976,5.10054875158719,,,
Kepler-1814,1,Kepler-1814 b,2369,15.814,Neptune-like,2021,6.21,Earth,37.087362,0.211,Jupiter,14751.221,0.0371,0.007939767,0,Transit,19,0,52,+,41,16,56.8,0.001,1,0.789528775960502,4.97796991489649,437.852871330596,-1609.71549163734,1682.04099208382
Kepler-1815,1,Kepler-1815 b,3284,15.621,Neptune-like,2021,7.99,Earth,47.717878,0.245,Jupiter,17128.195,0.0984,0.03340178,0,Transit,20,0,40.91,+,43,59,5.8,0.001,1,1.00834943092929,5.23896281513712,880.117318716672,-1513.98797102905,2778.10905633208
Kepler-1816,1,Kepler-1816 b,1428,14.734,Super Earth,2021,4.53,Earth,27.054066,1.968,Earth,12538.128,0.3648,0.25051335,0,Transit,19,47,24.23,+,50,41,56,0.001,1,1.0556333092479,5.18102661061717,317.769831257883,-627.68955078354,1242.66333420581
Kepler-1817,1,Kepler-1817 b,2442,15.346,Neptune-like,2021,5.79,Earth,34.579038,0.203,Jupiter,14191.933,0.2348,0.12128679,0,Transit,18,48,7.98,+,44,28,40.7,0.001,1,0.893077706040282,4.9224088126003,319.218623294966,-1497.53173509085,1902.33072123052
Kepler-1818,1,Kepler-1818 b,3375,14.514,Super Earth,2021,3.58,Earth,21.380476,1.714,Earth,10919.894,0.055,0.012594113,0,Transit,18,57,18.84,+,40,34,8.1,0.001,1,0.847073735839798,4.9624684822567,553.083709899827,-2165.33317962823,2529.04243361881
Kepler-1819,1,Kepler-1819 b,4447,15.489,Neptune-like,2021,14.5,Earth,86.5969,0.348,Jupiter,24329.028,0.1337,0.04517454,0,Transit,19,46,14.41,+,46,51,26.9,0.001,1,1.02733715874995,5.17594915693491,1028.2071111888,-2056.86379433033,3806.29878859685
Kepler-182,2,Kepler-182 b,5053,14.942,Neptune-like,2014,7.18,Earth,42.880396,0.23,Jupiter,16079.53,0.096,0.026830938,0,Transit,19,19,19.23,+,50,35,10.4,0.001,1,1.0261372448892,5.05848995271673,888.142541414556,-2462.84707213099,4321.85100685176
Kepler-182,2,Kepler-182 c,5053,14.942,Neptune-like,2014,11.6,Earth,69.27752,0.306,Jupiter,21392.766,0.157,0.056673512,0,Transit,19,19,19.23,+,50,35,10.4,0.001,1,1.0261372448892,5.05848995271673,888.142541414556,-2462.84707213099,4321.85100685176
Kepler-1820,1,Kepler-1820 b,4650,15.759,Neptune-like,2021,9.9,Earth,59.12478,0.278,Jupiter,19435.258,0.1964,0.08487337,0,Transit,19,46,51.06,+,48,16,20.3,0.001,1,0.90904746869603,5.17861442014681,1284.45813823222,-2552.44557882101,3668.47227852223
Kepler-1821,1,Kepler-1821 b,2609,14.795,Neptune-like,2021,7.24,Earth,43.238728,0.231,Jupiter,16149.441,0.1244,0.04517454,0,Transit,19,38,6.1,+,49,52,20.8,0.001,1,1.08361675492155,5.14043825164152,506.984958018934,-1111.17044145739,2305.46036668903
Kepler-1822,1,Kepler-1822 b,2928,15.804,Neptune-like,2021,7.5,Earth,44.7915,0.236,Jupiter,16498.996,0.1416,0.060506504,0,Transit,19,49,8.51,+,41,18,20.1,0.001,1,0.795586522905965,5.18861006621708,939.40591519152,-1821.19957451093,2091.3949020461
Kepler-1823,1,Kepler-1823 b,2365,13.477,Super Earth,2021,5,Earth,29.861,2.086,Earth,13289.906,0.1528,0.057768654,0,Transit,18,55,1.14,+,45,20,6.5,0.001,1,0.873137319336247,4.95245465567338,361.247115576647,-1475.76517810431,1812.41349050991
Kepler-1824,1,Kepler-1824 b,3393,14.976,Neptune-like,2021,6.26,Earth,37.385972,0.212,Jupiter,14821.132,0.4267,0.26173854,0,Transit,19,46,49.73,+,41,12,13.1,0.001,1,0.768897529760885,5.17851769981742,1095.92650665453,-2178.32454336342,2359.2999546036
Kepler-1825,1,Kepler-1825 b,1403,14.605,Super Earth,2021,2.61,Earth,15.587442,1.422,Earth,9059.562,0.0187,0.0027378509,0,Transit,19,30,3.35,+,42,39,6.3,0.001,1,0.903666036835714,5.10533168095817,332.39671214279,-801.924022416321,1102.19748141079
Kepler-1826,1,Kepler-1826 b,1099,16.83,Super Earth,2021,2.78,Earth,16.602716,1.475,Earth,9397.225,0.0213,0.0043805614,0,Transit,19,31,4.78,+,48,53,58.6,0.001,1,1.07327567910348,5.10979899662276,202.99640152303,-483.620007087378,965.766612445008
Kepler-1827,1,Kepler-1827 b,2239,13.228,Super Earth,2021,4.1,Earth,24.48602,1.856,Earth,11824.576,0.0455,0.010130048,0,Transit,19,29,0.59,+,40,47,33.8,0.001,1,0.905665893270291,5.10076764496421,523.281074217689,-1278.91273960928,1761.72646055812
Kepler-1828,1,Kepler-1828 b,2844,14.985,Neptune-like,2021,5.13,Earth,30.637386,2.116,Earth,13481.036,0.0924,0.028199865,0,Transit,19,29,42.61,+,37,19,14.8,0.001,1,0.729751249079696,5.10382342559624,808.715028034169,-1959.41582049693,1896.05001142323
Kepler-1829,1,Kepler-1829 b,2218,15.218,Neptune-like,2021,6.71,Earth,40.073462,0.221,Jupiter,15450.331,0.0559,0.014236824,0,Transit,19,14,39.49,+,51,29,54.3,0.001,1,1.02060309671933,5.03814668584369,371.130405174648,-1098.69603828071,1890.67533908421
Kepler-183,2,Kepler-183 b,3427,14.993,Super Earth,2014,4.9,Earth,29.26378,2.06,Earth,13124.26,0.064,0.015605749,0,Transit,19,34,7.39,+,39,18,57.2,0.001,1,0.763377926001453,5.12307877056887,988.532329604498,-2270.13163819034,2369.31111899935
Kepler-183,2,Kepler-183 c,3427,14.993,Super Earth,2014,35.7,Earth,213.20754,0.203,Jupiter,14191.933,0.103,0.03175907,0,Transit,19,34,7.39,+,39,18,57.2,0.001,1,0.763377926001453,5.12307877056887,988.532329604498,-2270.13163819034,2369.31111899935
Kepler-1830,1,Kepler-1830 b,3448,13.605,Neptune-like,2021,11.1,Earth,66.29142,0.297,Jupiter,20763.567,0.3259,0.15468857,0,Transit,19,40,33.37,+,40,58,44.6,0.001,1,0.954447845863532,5.15114802826407,846.722271706701,-1804.35683532051,2813.54968063975
Kepler-1831,1,Kepler-1831 b,3436,15.158,Super Earth,2021,4.54,Earth,27.113788,1.97,Earth,12550.87,0.0655,0.015879534,0,Transit,19,41,12.6,+,49,35,20.7,0.001,1,1.00943298950657,5.15400091437055,781.762244585452,-1653.64406112938,2908.67755380899
Kepler-1832,1,Kepler-1832 b,1586,14.577,Super Earth,2021,2.02,Earth,12.063844,1.227,Earth,7817.217,0.037,0.008487337,0,Transit,19,59,24.43,+,43,43,55.8,0.001,1,0.942172363457839,5.23340103258743,464.21885202451,-808.875488314067,1282.81616057396
Kepler-1833,1,Kepler-1833 b,1930,12.645,Super Earth,2021,2.24,Earth,13.377728,1.3,Earth,8282.3,0.0771,0.01889117,0,Transit,19,23,29.13,+,45,24,37,0.001,1,0.892808634447266,5.07666319355312,431.283484086164,-1131.11513702684,1503.15438433424
Kepler-1834,1,Kepler-1834 b,1632,15.18,Super Earth,2021,2.73,Earth,16.304106,1.459,Earth,9295.289,0.0496,0.012594113,0,Transit,19,38,39.53,+,39,47,1.7,0.001,1,0.885878222875805,5.14286934984544,430.836018173604,-938.226518867051,1263.93644014995
Kepler-1835,1,Kepler-1835 b,4581,15.615,Neptune-like,2021,12.2,Earth,72.86084,0.315,Jupiter,22021.965,0.0997,0.03285421,0,Transit,18,41,15.57,+,43,59,8.5,0.001,1,1.00854578047014,4.89241751106634,437.275379804113,-2402.6251173412,3875.78944058348
Kepler-1836,1,Kepler-1836 b,4804,15.558,Neptune-like,2021,7.05,Earth,42.10401,0.228,Jupiter,15939.708,0.0602,0.01451061,0,Transit,19,29,15.62,+,40,50,19.7,0.001,1,0.917730481724702,5.10186065740827,1108.35362890411,-2700.42026771304,3815.45522985394
Kepler-1837,1,Kepler-1837 b,4010,15.48,Super Earth,2021,4.92,Earth,29.383224,2.067,Earth,13168.857,0.065,0.01615332,0,Transit,19,12,49.83,+,45,41,0.4,0.001,1,0.964323500547734,5.03017198560312,714.158879688692,-2171.15271552687,3294.87070769433
Kepler-1838,1,Kepler-1838 b,1472,11.443,Super Earth,2021,3.4,Earth,20.30548,1.66,Earth,10575.86,0.1096,0.033127997,0,Transit,19,55,58.01,+,40,8,32.7,0.001,1,0.735416296943461,5.21838974657923,529.062486384244,-954.779825495912,987.55879335203
Kepler-1839,1,Kepler-1839 b,3708,14.935,Super Earth,2021,4.46,Earth,26.636012,1.949,Earth,12417.079,0.0583,0.013963039,0,Transit,19,36,53.86,+,50,4,32,0.001,1,0.892445024186434,5.13518481059301,954.716449112831,-2121.92151870284,2887.07976513626
Kepler-184,3,Kepler-184 c,1991,14.42,Super Earth,2014,8.8,Earth,52.55536,1.97,Earth,12550.87,0.141,0.05557837,0,Transit,19,27,48.45,+,43,4,28.9,0.001,1,0.770046538185115,5.09552147612092,534.310276991258,-1325.66909631812,1386.07177843308
Kepler-184,3,Kepler-184 d,1991,14.42,Neptune-like,2014,6.76,Earth,40.372072,0.222,Jupiter,15520.242,0.179,0.07939767,0,Transit,19,27,48.45,+,43,4,28.9,0.001,1,0.770046538185115,5.09552147612092,534.310276991258,-1325.66909631812,1386.07177843308
Kepler-184,3,Kepler-184 b,1991,14.42,Neptune-like,2014,6.17,Earth,36.848474,0.211,Jupiter,14751.221,0.092,0.029295003,0,Transit,19,27,48.45,+,43,4,28.9,0.001,1,0.770046538185115,5.09552147612092,534.310276991258,-1325.66909631812,1386.07177843308
Kepler-1840,1,Kepler-1840 b,1674,15.192,Neptune-like,2021,8.13,Earth,48.553986,0.248,Jupiter,17337.928,0.4644,0.35920602,0,Transit,19,54,22.75,+,41,26,9.3,0.001,1,0.829707709782455,5.21146224388986,540.880926793571,-992.260400598841,1234.96684993337
Kepler-1841,1,Kepler-1841 b,2061,14.855,Super Earth,2021,2.82,Earth,16.841604,1.489,Earth,9486.419,0.1606,0.070910335,0,Transit,19,10,49.65,+,40,41,6.8,0.001,1,0.877522459081882,5.02143224937376,400.592510000176,-1254.70240682654,1585.23452877972
Kepler-1842,1,Kepler-1842 b,3013,14.746,Neptune-like,2021,6.14,Earth,36.669308,0.21,Jupiter,14681.31,0.116,0.03832991,0,Transit,19,5,0.39,+,42,22,42.4,0.001,1,0.832114809709163,4.99603334543411,567.742702517444,-1947.63135537281,2227.68250145905
Kepler-1843,1,Kepler-1843 b,2559,13.086,Neptune-like,2021,7.8,Earth,46.58316,0.242,Jupiter,16918.462,0.171,0.069815196,0,Transit,19,31,32.47,+,41,16,45.2,0.001,1,0.788685200155371,5.11181267024724,701.369673649617,-1661.56436474053,1815.42431478402
Kepler-1844,1,Kepler-1844 b,5886,15.995,Neptune-like,2021,9.46,Earth,56.497012,0.271,Jupiter,18945.881,0.0478,0.010677618,0,Transit,19,30,45.69,+,37,56,4.4,0.001,1,0.89043789554664,5.1084107326469,1428.32661518519,-3416.13650405405,4575.46614740214
Kepler-1845,1,Kepler-1845 b,2318,16.117,Neptune-like,2021,6.52,Earth,38.938744,0.218,Jupiter,15240.598,0.0885,0.03175907,0,Transit,19,31,36.38,+,38,17,49.4,0.001,1,0.740994078344626,5.11209701347122,665.529358192927,-1575.407195513,1564.70024020871
Kepler-1846,1,Kepler-1846 b,1222,14.412,Super Earth,2021,3.76,Earth,22.455472,1.764,Earth,11238.444,0.1089,0.04052019,0,Transit,19,37,33.85,+,44,45,46.5,0.001,1,0.967675987152606,5.13809296545915,286.23918020765,-631.273109844916,1006.40220215418
Kepler-1847,1,Kepler-1847 b,5525,16.027,Neptune-like,2021,7.97,Earth,47.598434,0.245,Jupiter,17128.195,0.0989,0.030390145,0,Transit,19,46,24.33,+,44,19,30.9,0.001,1,0.853095121759178,5.1766705596924,1627.02947807511,-3248.90804462231,4162.09041168774
Kepler-1848,1,Kepler-1848 b,1010,13.887,Super Earth,2021,2.57,Earth,15.348554,1.409,Earth,8976.739,0.0563,0.015331964,0,Transit,19,57,31.58,+,45,35,32.1,0.001,1,0.940448850821494,5.22519434900045,292.077972840535,-518.744695851101,815.900973346467
Kepler-1849,1,Kepler-1849 b,2061,15.997,Neptune-like,2021,6.29,Earth,37.565138,0.213,Jupiter,14891.043,0.2597,0.15687884,0,Transit,19,1,10.06,+,41,15,20.5,0.001,1,0.782525642336874,4.97928327515862,385.458781750733,-1409.78141159646,1453.15480905798
Kepler-185,2,Kepler-185 c,1522,14.562,Super Earth,2014,4.74,Earth,28.308228,2.02,Earth,12869.42,0.139,0.056673512,0,Transit,18,49,52.34,+,43,53,23.6,0.001,1,0.983463944677938,4.92999808596439,182.087488191305,-823.514253208718,1266.94610043453
Kepler-185,2,Kepler-185 b,1522,14.562,Super Earth,2014,1.71,Earth,10.212462,1.17,Earth,7454.07,0.026,0.0043805614,0,Transit,18,49,52.34,+,43,53,23.6,0.001,1,0.983463944677938,4.92999808596439,182.087488191305,-823.514253208718,1266.94610043453
Kepler-1850,1,Kepler-1850 b,816,14.44,Terrestrial,2021,0.313,Earth,1.8692986,0.729,Earth,4644.459,0.0206,0.003832991,0,Transit,19,8,34.25,+,43,36,57.8,0.001,1,0.911774545652271,5.01158568351043,147.279820423532,-477.473853602765,645.122758567497
Kepler-1851,1,Kepler-1851 b,5186,15.699,Neptune-like,2021,14.5,Earth,86.5969,0.348,Jupiter,24329.028,0.1016,0.03285421,0,Transit,19,2,41.7,+,45,38,23.4,0.001,1,0.952906138357604,4.98594752401915,811.649658799651,-2892.62221369405,4227.12166375823
Kepler-1852,1,Kepler-1852 b,2520,15.726,Super Earth,2021,4.22,Earth,25.202684,1.886,Earth,12015.706,0.0762,0.021902807,0,Transit,19,12,7.13,+,40,20,39,0.001,1,0.788234323431939,5.02706675397562,549.952418980444,-1689.59808320135,1786.9556944983
Kepler-1853,1,Kepler-1853 b,1834,15.229,Super Earth,2021,2.92,Earth,17.438824,1.519,Earth,9677.549,0.2395,0.13388091,0,Transit,18,58,59.49,+,46,22,24.8,0.001,1,0.900648071670807,4.96978795680725,289.976582614394,-1101.57414681264,1437.36007340168
Kepler-1854,1,Kepler-1854 b,1381,14.381,Neptune-like,2021,7.21,Earth,43.059562,0.231,Jupiter,16149.441,0.2119,0.10896646,0,Transit,19,5,8.62,+,37,23,13.4,0.001,1,0.747102730726606,4.99663184792344,284.12837393124,-972.530584276122,938.411599339402
Kepler-1855,1,Kepler-1855 b,,16.556,Super Earth,2021,1.96,Earth,11.705512,1.216,Earth,7747.136,0.0115,0.0019164955,0,Transit,18,53,36.46,+,41,30,58.8,0.1,1,0.850760743884636,4.94629655229593,,,
Kepler-1856,1,Kepler-1856 b,2769,15.621,Super Earth,2021,3.66,Earth,21.858252,1.734,Earth,11047.314,0.0215,0.003559206,0,Transit,19,43,38.2,+,51,20,52.5,0.001,1,0.981202288855562,5.16458924516599,672.734482464503,-1384.8780612838,2301.49996121617
Kepler-1857,1,Kepler-1857 b,2783,14.36,Super Earth,2021,4.5,Earth,26.8749,1.961,Earth,12493.531,0.0807,0.02436687,0,Transit,19,45,49.37,+,39,35,54.9,0.001,1,0.837387158491229,5.17412819674866,829.958445079211,-1667.8666753598,2067.48125328041
Kepler-1858,1,Kepler-1858 b,2717,15.959,Neptune-like,2021,6.44,Earth,38.460968,0.216,Jupiter,15100.776,0.3575,0.24120465,0,Transit,19,29,13.78,+,46,37,35.8,0.001,1,0.966897861194425,5.10172684883228,585.634016391429,-1427.39695578293,2236.43907349761
Kepler-1859,1,Kepler-1859 b,4343,15.178,Super Earth,2021,3.13,Earth,18.692986,1.583,Earth,10085.293,0.0394,0.0073921974,0,Transit,19,35,57.28,+,46,43,4.9,0.001,1,0.990830688562398,5.13107019688144,967.579997014058,-2174.37766785514,3632.83906977878
Kepler-186,5,Kepler-186 b,579,15.138,Super Earth,2014,1.24,Earth,7.405528,1.07,Earth,6816.97,0.0343,0.010677618,0,Transit,19,54,36.65,+,43,57,18,0.001,1,1.00050999370575,5.21247308041497,149.885030314131,-274.307874251426,487.371180735377
Kepler-186,5,Kepler-186 d,579,15.138,Super Earth,2014,2.54,Earth,15.169388,1.4,Earth,8919.4,0.0781,0.036413416,0,Transit,19,54,36.65,+,43,57,18,0.001,1,1.00050999370575,5.21247308041497,149.885030314131,-274.307874251426,487.371180735377
Kepler-186,5,Kepler-186 e,579,15.138,Super Earth,2014,2.15,Earth,12.84023,1.27,Earth,8091.17,0.11,0.061327856,0,Transit,19,54,36.65,+,43,57,18,0.001,1,1.00050999370575,5.21247308041497,149.885030314131,-274.307874251426,487.371180735377
Kepler-186,5,Kepler-186 f,579,15.138,Super Earth,2014,1.71,Earth,10.212462,1.17,Earth,7454.07,0.432,0.3556468,0.04,Transit,19,54,36.65,+,43,57,18,0.001,1,1.00050999370575,5.21247308041497,149.885030314131,-274.307874251426,487.371180735377
Kepler-186,5,Kepler-186 c,579,15.138,Super Earth,2014,2.1,Earth,12.54162,1.25,Earth,7963.75,0.0451,0.019986311,0,Transit,19,54,36.65,+,43,57,18,0.001,1,1.00050999370575,5.21247308041497,149.885030314131,-274.307874251426,487.371180735377
Kepler-1860,1,Kepler-1860 b,1431,13.569,Super Earth,2021,1.55,Earth,9.25691,1.139,Earth,7256.569,0.1021,0.034770705,0,Transit,19,37,24.21,+,50,4,51.8,0.001,1,0.893884920819329,5.13739192487626,369.591015911381,-816.619259629657,1115.48037443942
Kepler-1861,1,Kepler-1861 b,2707,13.709,Neptune-like,2021,5.5,Earth,32.8471,2.207,Earth,14060.797,0.2408,0.10951403,0,Transit,19,43,23.16,+,49,56,10.1,0.001,1,1.10029192148331,5.1634955055014,535.003568471466,-1104.4197060688,2412.85666681005
Kepler-1862,1,Kepler-1862 b,4019,15.847,Neptune-like,2021,5.49,Earth,32.787378,2.203,Earth,14035.313,0.1199,0.044079397,0,Transit,19,47,0.8,+,49,22,41,0.001,1,0.954186046475733,5.17932273293491,1046.18517062023,-2075.29294407642,3278.87431674972
Kepler-1863,1,Kepler-1863 b,2823,13.64,Neptune-like,2021,5.74,Earth,34.280428,0.202,Jupiter,14122.022,0.2555,0.123203285,0,Transit,18,48,57.52,+,43,14,38.5,0.001,1,0.814377901185771,4.92601146306462,410.749393352752,-1893.44386078329,2053.16445564461
Kepler-1864,1,Kepler-1864 b,975,12.123,Terrestrial,2021,0.353,Earth,2.1081866,0.754,Earth,4803.734,0.0488,0.010677618,0,Transit,19,18,44.8,+,41,35,20.1,0.001,1,0.869763016115724,5.05598613246064,211.855511457413,-592.123639834214,745.071699512605
Kepler-1865,1,Kepler-1865 b,3008,15.468,Super Earth,2021,3.11,Earth,18.573542,1.577,Earth,10047.067,0.0344,0.0068446267,0,Transit,19,35,45.88,+,41,35,25.6,0.001,1,0.87016298740264,5.13024116548674,786.949964982188,-1772.41436736594,2299.41754863472
Kepler-1866,1,Kepler-1866 b,3186,14.418,Super Earth,2021,4.99,Earth,29.801278,2.082,Earth,13264.422,0.1016,0.032032855,0,Transit,19,4,53.91,+,44,39,16,0.001,1,0.939278025781615,4.99556210653607,525.536677903787,-1806.01154009469,2571.5228012255
Kepler-1867,1,Kepler-1867 b,2220,13.549,Super Earth,2021,1.65,Earth,9.85413,1.16,Earth,7390.36,0.0872,0.027104722,0,Transit,19,39,59.33,+,43,26,9.2,0.001,1,0.864607022617124,5.14867256960832,608.779239408464,-1305.69738432212,1689.06547482317
Kepler-1868,1,Kepler-1868 b,894,14.157,Neptune-like,2021,10.1,Earth,60.31922,0.281,Jupiter,19644.991,0.6266,0.5776865,0,Transit,19,33,11.6,+,43,33,21,0.001,1,0.896008404742589,5.1190216072785,220.901263688262,-512.968069049243,698.070477700368
Kepler-1869,1,Kepler-1869 b,369,10.31,Super Earth,2021,1.46,Earth,8.719412,1.12,Earth,7135.52,0.0791,0.022450376,0,Transit,19,30,27.62,+,42,45,51.3,0.001,1,0.933118467963118,5.10709664516425,84.4743200610275,-202.786034325766,296.484255117631
Kepler-187,2,Kepler-187 b,3728,14.297,Super Earth,2014,2.57,Earth,15.348554,1.41,Earth,8983.11,0.059,0.013415469,0,Transit,19,59,11.15,+,44,5,21.4,0.001,1,0.791317738443796,5.23243528373466,1302.15158773835,-2274.01077507607,2651.65235982932
Kepler-187,2,Kepler-187 c,3728,14.297,Neptune-like,2014,7.61,Earth,45.448442,0.238,Jupiter,16638.818,0.099,0.02902122,0,Transit,19,59,11.15,+,44,5,21.4,0.001,1,0.791317738443796,5.23243528373466,1302.15158773835,-2274.01077507607,2651.65235982932
Kepler-1870,1,Kepler-1870 b,1328,13.566,Neptune-like,2021,5.07,Earth,30.279054,2.101,Earth,13385.471,0.0453,0.009856262,0,Transit,19,35,44.03,+,40,35,26.6,0.001,1,0.852782416934863,5.13010662969023,354.429760584244,-798.556923316959,1000.1351833801
Kepler-1871,1,Kepler-1871 b,2788,14.822,Neptune-like,2021,6.44,Earth,38.460968,0.216,Jupiter,15100.776,0.0308,0.0054757018,0,Transit,19,29,42.6,+,38,28,22.4,0.001,1,0.787027137365976,5.10382269837572,750.895906943091,-1819.33104076765,1974.62247050808
Kepler-1872,1,Kepler-1872 b,2741,15.966,Neptune-like,2021,6.28,Earth,37.505416,0.213,Jupiter,14891.043,0.0465,0.010403832,0,Transit,18,44,11.8,+,43,19,21.3,0.001,1,0.834943697538437,4.90523331831963,352.602404815501,-1805.70797930284,2031.7901558971
Kepler-1873,1,Kepler-1873 b,2678,15.889,Super Earth,2021,3.28,Earth,19.588816,1.626,Earth,10359.246,0.0128,0.0016427105,0,Transit,19,38,23.17,+,46,2,53.9,0.001,1,0.815497820789134,5.141679617072,764.101346844678,-1669.20827276786,1949.76328662571
